code,county,name,type,district,city,enrollment,pbe_pct,exempt,med_exempt,rel_exempt
6044010,SAN MATEO,PORTOLA ELEMENTARY,PUBLIC,SAN BRUNO PARK ELEMENTARY,SAN BRUNO,55,0,0,0,0
6044705,SAN MATEO,ROLLINGWOOD ELEMENTARY,PUBLIC,SAN BRUNO PARK ELEMENTARY,SAN BRUNO,84,1,1.19,0,0
6044721,SAN MATEO,ARUNDEL ELEMENTARY,PUBLIC,SAN CARLOS ELEMENTARY,SAN CARLOS,127,3,3.15,0,0
6044739,SAN MATEO,BRITTAN ACRES ELEMENTARY,PUBLIC,SAN CARLOS ELEMENTARY,SAN CARLOS,84,1,1.19,0,0
6044754,SAN MATEO,HEATHER ELEMENTARY,PUBLIC,SAN CARLOS ELEMENTARY,SAN CARLOS,80,1,1.25,0,0
6112213,SAN MATEO,SAN CARLOS CHARTER LEARNING CENTER,PUBLIC,SAN CARLOS ELEMENTARY,SAN CARLOS,44,16,15.91,0,0
6044788,SAN MATEO,WHITE OAKS ELEMENTARY,PUBLIC,SAN CARLOS ELEMENTARY,SAN CARLOS,82,1,1.22,0,0
6044812,SAN MATEO,AUDUBON ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,FOSTER CITY,142,1,1.41,0,0
6112650,SAN MATEO,BREWER ISLAND ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,FOSTER CITY,120,0,0,0,0
6044895,SAN MATEO,FOSTER CITY ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,FOSTER CITY,167,1,0.6,0,0
6044838,SAN MATEO,BAYWOOD ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,139,4,3.6,0,0
6044846,SAN MATEO,BERESFORD ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,48,0,0,4.17,0
6044952,SAN MATEO,COLLEGE PARK ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,76,1,1.32,0,0
6044887,SAN MATEO,FIESTA GARDENS INTERNATIONAL ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,100,3,3,0,1
6044903,SAN MATEO,GEORGE HALL ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,105,0,0,1.9,0
6044911,SAN MATEO,HIGHLANDS ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,119,3,3.36,0,0
6044804,SAN MATEO,HORRALL ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,93,1,1.08,0,1.08
6044945,SAN MATEO,LAUREL ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,91,0,0,0,0
6044960,SAN MATEO,MEADOW HEIGHTS ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,69,0,0,0,0
6044978,SAN MATEO,NORTH SHOREVIEW MONTESSORI ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,49,12,12.24,0,0
6044994,SAN MATEO,PARKSIDE ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,68,4,4.41,0,0
6044986,SAN MATEO,SAN MATEO PARK ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,93,1,1.08,0,0
6045017,SAN MATEO,SUNNYBRAE ELEMENTARY,PUBLIC,SAN MATEO-FOSTER CITY,SAN MATEO,88,0,0,0,0
6068282,SAN MATEO,JUNIPERO SERRA ELEMENTARY,PUBLIC,SOUTH SAN FRANCISCO UNIFIED,DALY CITY,47,0,0,0,0
6045132,SAN MATEO,SKYLINE ELEMENTARY,PUBLIC,SOUTH SAN FRANCISCO UNIFIED,DALY CITY,70,0,0,0,0
6045108,SAN MATEO,MONTE VERDE ELEMENTARY,PUBLIC,SOUTH SAN FRANCISCO UNIFIED,SAN BRUNO,88,0,0,0,0
6045041,SAN MATEO,BURI BURI ELEMENTARY,PUBLIC,SOUTH SAN FRANCISCO UNIFIED,SOUTH SAN FRANCISCO,119,0,0,0,0
6045082,SAN MATEO,LOS CERRITOS ELEMENTARY,PUBLIC,SOUTH SAN FRANCISCO UNIFIED,SOUTH SAN FRANCISCO,43,2,2.33,0,2.33
6045090,SAN MATEO,MARTIN ELEMENTARY,PUBLIC,SOUTH SAN FRANCISCO UNIFIED,SOUTH SAN FRANCISCO,86,0,0,0,0
6045116,SAN MATEO,PONDEROSA ELEMENTARY,PUBLIC,SOUTH SAN FRANCISCO UNIFIED,SOUTH SAN FRANCISCO,72,0,0,0,0
6045140,SAN MATEO,SPRUCE ELEMENTARY,PUBLIC,SOUTH SAN FRANCISCO UNIFIED,SOUTH SAN FRANCISCO,95,0,0,1.05,0
6045157,SAN MATEO,SUNSHINE GARDENS ELEMENTARY,PUBLIC,SOUTH SAN FRANCISCO UNIFIED,SOUTH SAN FRANCISCO,61,2,1.64,0,0
6045165,SAN MATEO,WOODSIDE ELEMENTARY,PUBLIC,WOODSIDE ELEMENTARY,WOODSIDE,67,1,1.49,0,0
6940159,SAN MATEO,SACRED HEART SCHOOLS  ATHERTON,PRIVATE,NA,ATHERTON,46,0,0,0,0
6978530,SAN MATEO,BELMONT OAKS ACADEMY,PRIVATE,NA,BELMONT,45,2,2.22,0,0
6978662,SAN MATEO,IMMACULATE HEART OF MARY SCHOOL,PRIVATE,NA,BELMONT,28,4,3.57,0,0
6204606,SAN MATEO,SERENDIPITY SCHOOL,PRIVATE,NA,BELMONT,25,0,0,0,0
6978720,SAN MATEO,OUR LADY OF ANGELS ELEMENTARY,PRIVATE,NA,BURLINGAME,30,3,3.33,0,3.33
6978811,SAN MATEO,ST. CATHERINE OF SIENA ELEMENTARY,PRIVATE,NA,BURLINGAME,37,0,0,0,0
6978654,SAN MATEO,HOLY ANGELS ELEMENTARY,PRIVATE,NA,COLMA,17,0,0,0,0
6978647,SAN MATEO,HILLDALE SCHOOL,PRIVATE,NA,DALY CITY,17,0,0,0,0
6978738,SAN MATEO,OUR LADY OF MERCY ELEMENTARY,PRIVATE,NA,DALY CITY,53,2,1.89,0,0
6966139,SAN MATEO,OUR LADY OF PERPETUAL HELP,PRIVATE,NA,DALY CITY,17,0,0,0,0
6140800,SAN MATEO,THE WILKINSON SCHOOL,PRIVATE,NA,EL GRANADA,23,26,26.09,0,8.7
7057433,SAN MATEO,KIDS' CONNECTION,PRIVATE,NA,FOSTER CITY,46,0,0,0,0
7016074,SAN MATEO,RONALD C. WORNICK JEWISH DAY SCHOOL,PRIVATE,NA,FOSTER CITY,31,0,0,0,0
7093735,SAN MATEO,SEA CREST SCHOOL,PRIVATE,NA,HALF MOON BAY,21,5,4.76,0,0
6978712,SAN MATEO,THE NUEVA SCHOOL,PRIVATE,NA,HILLSBOROUGH,36,0,0,0,0
7044936,SAN MATEO,GERMAN-AMERICAN INTERNATIONAL SCHOOL,PRIVATE,NA,MENLO PARK,27,0,0,0,0
6978696,SAN MATEO,NATIVITY CATHOLIC SCHOOL K-8,PRIVATE,NA,MENLO PARK,31,3,3.23,0,0
6978753,SAN MATEO,PENINSULA SCHOOL  LTD,PRIVATE,NA,MENLO PARK,30,30,30,0,0
6904122,SAN MATEO,PHILLIPS BROOKS SCHOOL,PRIVATE,NA,MENLO PARK,41,5,4.88,0,0
6978902,SAN MATEO,ST. RAYMOND SCHOOL,PRIVATE,NA,MENLO PARK,34,0,0,2.94,0
6137699,SAN MATEO,SYNAPSE SCHOOL,PRIVATE,NA,MENLO PARK,29,0,0,0,0
6965602,SAN MATEO,TRINITY SCHOOL,PRIVATE,NA,MENLO PARK,30,3,3.33,0,0
6978837,SAN MATEO,ST. DUNSTAN'S ELEMENTARY,PRIVATE,NA,MILLBRAE,26,0,0,0,0
6978506,SAN MATEO,ALMA HEIGHTS CHRISTIAN ACADEMY,PRIVATE,NA,PACIFICA,11,9,9.09,0,0
6978621,SAN MATEO,GOOD SHEPHERD ELEMENTARY,PRIVATE,NA,PACIFICA,14,0,0,0,0
6915185,SAN MATEO,WOODLAND SCHOOL,PRIVATE,NA,PORTOLA VALLEY,25,0,0,0,0
6978746,SAN MATEO,OUR LADY OF MT. CARMEL,PRIVATE,NA,REDWOOD CITY,35,0,0,0,0
6978787,SAN MATEO,REDEEMER LUTHERAN SCHOOL,PRIVATE,NA,REDWOOD CITY,22,5,4.55,0,0
6978894,SAN MATEO,ST. PIUS ELEMENTARY,PRIVATE,NA,REDWOOD CITY,37,0,0,0,0
6990865,SAN MATEO,HIGHLANDS CHRISTIAN SCHOOLS,PRIVATE,NA,SAN BRUNO,55,0,0,0,0
6978910,SAN MATEO,ST. ROBERT,PRIVATE,NA,SAN BRUNO,36,0,0,0,0
6978829,SAN MATEO,ST. CHARLES ELEMENTARY,PRIVATE,NA,SAN CARLOS,33,0,0,0,0
6132781,SAN MATEO,PACIFIC RIM INTERNATIONAL SCHOOL,PRIVATE,NA,SAN MATEO,11,0,0,0,0
6978852,SAN MATEO,ST. GREGORY,PRIVATE,NA,SAN MATEO,34,0,0,0,0
6978878,SAN MATEO,ST. MATTHEW CATHOLIC,PRIVATE,NA,SAN MATEO,54,0,0,0,0
6978886,SAN MATEO,ST. MATTHEW'S EPISCOPAL DAY SCHOOL,PRIVATE,NA,SAN MATEO,48,2,2.08,0,0
6978928,SAN MATEO,ST. TIMOTHY,PRIVATE,NA,SAN MATEO,18,0,0,0,0
6978597,SAN MATEO,THE CAREY SCHOOL,PRIVATE,NA,SAN MATEO,39,0,0,0,0
6978498,SAN MATEO,ALL SOULS CATHOLIC ELEMENTARY,PRIVATE,NA,SOUTH SAN FRANCISCO,34,3,2.94,0,0
7063662,SAN MATEO,MILLS MONTESSORI,PRIVATE,NA,SOUTH SAN FRANCISCO,11,0,0,0,0
6978936,SAN MATEO,ST. VERONICA CATHOLIC SCHOOL,PRIVATE,NA,SOUTH SAN FRANCISCO,35,0,0,0,0
6045256,SANTA BARBARA,BALLARD ELEMENTARY,PUBLIC,BALLARD ELEMENTARY,SOLVANG,18,22,22.22,0,0
6045264,SANTA BARBARA,BENJAMIN FOXEN ELEMENTARY,PUBLIC,BLOCHMAN UNION ELEMENTARY,SANTA MARIA,18,6,5.56,0,0
111773,SANTA BARBARA,FAMILY PARTNERSHIP HOME STUDY CHARTER,PUBLIC,BLOCHMAN UNION ELEMENTARY,SANTA MARIA,24,29,29.17,0,29.17
124255,SANTA BARBARA,TRIVIUM CHARTER,PUBLIC,BLOCHMAN UNION ELEMENTARY,SANTA MARIA,73,23,23.29,0,17.81
6119804,SANTA BARBARA,OAK VALLEY ELEMENTARY,PUBLIC,BUELLTON UNION ELEMENTARY,BUELLTON,93,3,3.23,0,0
6045298,SANTA BARBARA,ALISO ELEMENTARY,PUBLIC,CARPINTERIA UNIFIED,CARPINTERIA,47,0,0,2.13,0
6045306,SANTA BARBARA,CANALINO ELEMENTARY,PUBLIC,CARPINTERIA UNIFIED,CARPINTERIA,105,0,0,0,0
102129,SANTA BARBARA,CARPINTERIA FAMILY,PUBLIC,CARPINTERIA UNIFIED,CARPINTERIA,12,33,33.33,0,0
6045348,SANTA BARBARA,COLD SPRING ELEMENTARY,PUBLIC,COLD SPRING ELEMENTARY,SANTA BARBARA,16,13,12.5,0,0
6045355,SANTA BARBARA,COLLEGE ELEMENTARY,PUBLIC,COLLEGE ELEMENTARY,SANTA YNEZ,22,9,9.09,0,0
6118434,SANTA BARBARA,SANTA YNEZ VALLEY CHARTER,PUBLIC,COLLEGE ELEMENTARY,SANTA YNEZ,16,6,6.25,0,0
6045389,SANTA BARBARA,CUYAMA ELEMENTARY,PUBLIC,CUYAMA JOINT UNIFIED,NEW CUYAMA,20,5,5,0,5
6067110,SANTA BARBARA,BRANDON ELEMENTARY,PUBLIC,GOLETA UNION ELEMENTARY,GOLETA,76,4,3.95,0,2.63
6045421,SANTA BARBARA,ELLWOOD ELEMENTARY,PUBLIC,GOLETA UNION ELEMENTARY,GOLETA,61,7,6.56,0,0
6045470,SANTA BARBARA,ISLA VISTA ELEMENTARY,PUBLIC,GOLETA UNION ELEMENTARY,GOLETA,95,4,4.21,1.05,0
6045488,SANTA BARBARA,KELLOGG ELEMENTARY,PUBLIC,GOLETA UNION ELEMENTARY,GOLETA,68,12,11.76,0,0
6045496,SANTA BARBARA,LA PATERA ELEMENTARY,PUBLIC,GOLETA UNION ELEMENTARY,GOLETA,73,4,4.11,0,0
6045405,SANTA BARBARA,EL CAMINO ELEMENTARY,PUBLIC,GOLETA UNION ELEMENTARY,SANTA BARBARA,36,0,0,0,0
6045447,SANTA BARBARA,FOOTHILL ELEMENTARY,PUBLIC,GOLETA UNION ELEMENTARY,SANTA BARBARA,73,7,6.85,0,0
6045462,SANTA BARBARA,HOLLISTER ELEMENTARY,PUBLIC,GOLETA UNION ELEMENTARY,SANTA BARBARA,78,1,1.28,0,0
6045504,SANTA BARBARA,MOUNTAIN VIEW ELEMENTARY,PUBLIC,GOLETA UNION ELEMENTARY,SANTA BARBARA,37,8,8.11,0,0
6045512,SANTA BARBARA,MARY BUREN ELEMENTARY,PUBLIC,GUADALUPE UNION ELEMENTARY,GUADALUPE,142,1,0.7,0,0
6045538,SANTA BARBARA,HOPE ELEMENTARY,PUBLIC,HOPE ELEMENTARY,SANTA BARBARA,42,0,0,0,0
6045546,SANTA BARBARA,MONTE VISTA ELEMENTARY,PUBLIC,HOPE ELEMENTARY,SANTA BARBARA,35,9,8.57,5.71,2.86
6045553,SANTA BARBARA,VIEJA VALLEY ELEMENTARY,PUBLIC,HOPE ELEMENTARY,SANTA BARBARA,62,3,3.23,0,0
6045561,SANTA BARBARA,ARTHUR HAPGOOD ELEMENTARY,PUBLIC,LOMPOC UNIFIED,LOMPOC,112,0,0,0,0
6045579,SANTA BARBARA,BUENA VISTA ELEMENTARY,PUBLIC,LOMPOC UNIFIED,LOMPOC,123,2,1.63,0,0
6045587,SANTA BARBARA,CLARENCE RUTH ELEMENTARY,PUBLIC,LOMPOC UNIFIED,LOMPOC,116,1,0.86,0,0
6045611,SANTA BARBARA,LA CANADA ELEMENTARY,PUBLIC,LOMPOC UNIFIED,LOMPOC,112,1,0.89,0,0
6045629,SANTA BARBARA,LA HONDA ELEMENTARY,PUBLIC,LOMPOC UNIFIED,LOMPOC,92,2,2.17,0,2.17
6045645,SANTA BARBARA,LEONORA FILLMORE ELEMENTARY,PUBLIC,LOMPOC UNIFIED,LOMPOC,115,2,1.74,0,0.87
6045660,SANTA BARBARA,LOS BERROS ELEMENTARY,PUBLIC,LOMPOC UNIFIED,LOMPOC,61,7,6.56,0,0
6068902,SANTA BARBARA,MIGUELITO ELEMENTARY,PUBLIC,LOMPOC UNIFIED,LOMPOC,112,0,0,0,0
116921,SANTA BARBARA,MANZANITA PUBLIC CHARTER,PUBLIC,LOMPOC UNIFIED,VANDENBERG AFB,60,2,1.67,0,1.67
6045595,SANTA BARBARA,CRESTVIEW ELEMENTARY,PUBLIC,LOMPOC UNIFIED,VANDENBERG AIR FORCE BASE,110,0,0,0,0
6045710,SANTA BARBARA,LOS OLIVOS ELEMENTARY,PUBLIC,LOS OLIVOS ELEMENTARY,LOS OLIVOS,16,13,12.5,0,6.25
6045728,SANTA BARBARA,MONTECITO UNION,PUBLIC,MONTECITO UNION ELEMENTARY,SANTA BARBARA,53,21,20.75,0,0
6045702,SANTA BARBARA,OLGA L. REED ELEMENTARY,PUBLIC,ORCUTT UNION ELEMENTARY,LOS ALAMOS,32,0,0,0,0
116434,SANTA BARBARA,ORCUTT ACADEMY CHARTER,PUBLIC,ORCUTT UNION ELEMENTARY,ORCUTT,20,10,10,5,0
6045736,SANTA BARBARA,ALICE SHAW ELEMENTARY,PUBLIC,ORCUTT UNION ELEMENTARY,SANTA MARIA,79,3,2.53,0,0
6045777,SANTA BARBARA,JOE NIGHTINGALE ELEMENTARY,PUBLIC,ORCUTT UNION ELEMENTARY,SANTA MARIA,198,1,0.51,0,0
6045793,SANTA BARBARA,PATTERSON ROAD ELEMENTARY,PUBLIC,ORCUTT UNION ELEMENTARY,SANTA MARIA,66,3,3.03,0,3.03
6045801,SANTA BARBARA,PINE GROVE ELEMENTARY,PUBLIC,ORCUTT UNION ELEMENTARY,SANTA MARIA,78,5,5.13,0,0
6045744,SANTA BARBARA,RALPH DUNLAP ELEMENTARY,PUBLIC,ORCUTT UNION ELEMENTARY,SANTA MARIA,68,3,2.94,0,0
6069223,SANTA BARBARA,SANTA BARBARA COUNTY SPECIAL EDUCATION,PUBLIC,SANTA BARBARA COUNTY OFFICE OF EDUCATION,SANTA BARBARA,11,0,0,0,0
6111603,SANTA BARBARA,SANTA BARBARA CHARTER,PUBLIC,SANTA BARBARA UNIFIED,GOLETA,46,15,15.22,0,6.52
6045819,SANTA BARBARA,ADAMS ELEMENTARY,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,102,3,2.94,0,0
6118202,SANTA BARBARA,ADELANTE CHARTER,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,43,7,6.98,2.33,6.98
6045827,SANTA BARBARA,CLEVELAND ELEMENTARY,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,47,0,0,2.13,0
6045835,SANTA BARBARA,FRANKLIN ELEMENTARY,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,108,0,0,0,0
6045850,SANTA BARBARA,HARDING UNIVERSITY PARTNERSHIP,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,90,1,1.11,0,1.11
6045884,SANTA BARBARA,MCKINLEY ELEMENTARY,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,80,0,0,0,0
6045892,SANTA BARBARA,MONROE ELEMENTARY,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,124,6,5.65,0,1.61
6095962,SANTA BARBARA,OPEN ALTERNATIVE,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,36,11,11.11,0,0
6045918,SANTA BARBARA,PEABODY CHARTER,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,105,3,2.86,0.95,1.9
6045926,SANTA BARBARA,ROOSEVELT ELEMENTARY,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,100,5,5,0,0
6116875,SANTA BARBARA,SANTA BARBARA COMMUNITY ACADEMY,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,48,0,0,0,0
6045934,SANTA BARBARA,WASHINGTON ELEMENTARY,PUBLIC,SANTA BARBARA UNIFIED,SANTA BARBARA,75,8,8,1.33,2.67
6045959,SANTA BARBARA,ADAM -WILLIAM LAIRD- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,198,0,0,0,0
6045967,SANTA BARBARA,ALVIN ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,173,0,0,0,0
6045975,SANTA BARBARA,ARELLANES -DON JUAN BAUTISTA- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,43,0,0,0,0
6107007,SANTA BARBARA,BATTLES -WASHINGTON- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,164,0,0,0,0
6045272,SANTA BARBARA,BONITA ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,97,0,0,0,0
6046064,SANTA BARBARA,BRUCE -ROBERT- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,155,0,0,0,0
6046007,SANTA BARBARA,FAIRLAWN ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,128,0,0,0,0
102863,SANTA BARBARA,LIBERTY ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,129,0,0,0,0
6046031,SANTA BARBARA,MILLER -ISAAC- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,132,0,0,0,0
6046049,SANTA BARBARA,OAKLEY -CALVIN C.- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,184,0,0,0,0
6109268,SANTA BARBARA,ONTIVEROS -JUAN PACIFICO- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,146,1,0.68,0,0.68
6046056,SANTA BARBARA,RICE -WILLIAM- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,154,2,1.95,0,1.95
102848,SANTA BARBARA,SANCHEZ -DAVID J.- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,161,0,0,0,0
6119812,SANTA BARBARA,TAYLOR -IDA REDMOND- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,142,0,0,0,0
6046023,SANTA BARBARA,TUNNELL -MARTIN LUTHER- ELEMENTARY,PUBLIC,SANTA MARIA-BONITA,SANTA MARIA,177,1,0.56,0,0
6046072,SANTA BARBARA,SOLVANG ELEMENTARY,PUBLIC,SOLVANG ELEMENTARY,SOLVANG,74,9,9.46,0,0
6046080,SANTA BARBARA,VISTA DE LAS CRUCES,PUBLIC,VISTA DEL MAR UNION,GAVIOTA,11,9,9.09,0,0
7099849,SANTA BARBARA,COASTLINE CHRISTIAN ACADEMY,PRIVATE,NA,GOLETA,19,16,15.79,0,0
6965628,SANTA BARBARA,LA PURISIMA CONCEPCION ELEMENTARY,PRIVATE,NA,LOMPOC,17,0,0,0,0
6979009,SANTA BARBARA,CRANE COUNTRY DAY SCHOOL,PRIVATE,NA,SANTA BARBARA,20,5,5,0,0
7079544,SANTA BARBARA,EL MONTECITO SCHOOL,PRIVATE,NA,SANTA BARBARA,13,31,30.77,0,0
6940290,SANTA BARBARA,LAGUNA BLANCA SCHOOL,PRIVATE,NA,SANTA BARBARA,26,8,7.69,0,0
6965644,SANTA BARBARA,MARYMOUNT OF SANTA BARBARA,PRIVATE,NA,SANTA BARBARA,15,7,6.67,0,0
6993836,SANTA BARBARA,NOTRE DAME,PRIVATE,NA,SANTA BARBARA,24,0,0,0,0
6965669,SANTA BARBARA,OUR LADY OF MT. CARMEL ELEMENTARY,PRIVATE,NA,SANTA BARBARA,22,0,0,0,0
6137533,SANTA BARBARA,PROVIDENCE - A SANTA BARBARA CHRISTIAN SCHOOL,PRIVATE,NA,SANTA BARBARA,13,0,0,0,0
6965719,SANTA BARBARA,ST. RAPHAEL ELEMENTARY,PRIVATE,NA,SANTA BARBARA,22,0,0,0,0
6905335,SANTA BARBARA,PACIFIC CHRISTIAN,PRIVATE,NA,SANTA MARIA,42,0,0,0,0
6965693,SANTA BARBARA,ST. LOUIS DE MONTFORT ELEMENTARY,PRIVATE,NA,SANTA MARIA,26,0,0,0,0
6965701,SANTA BARBARA,ST. MARY OF THE ASSUMPTION SCHOOL,PRIVATE,NA,SANTA MARIA,25,0,0,0,0
6932289,SANTA BARBARA,VALLEY CHRISTIAN ACADEMY,PRIVATE,NA,SANTA MARIA,47,6,6.38,0,0
6915789,SANTA BARBARA,SANTA YNEZ VALLEY CHRISTIAN ACADEMY,PRIVATE,NA,SANTA YNEZ,15,0,0,0,0
6046114,SANTA CLARA,A. J. DORSA ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,78,0,0,0,0
108167,SANTA CLARA,ADELANTE DUAL LANGUAGE ACADEMY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,99,1,1.01,0,0
114900,SANTA CLARA,ANTHONY P. RUSSO ACADEMY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,113,2,1.77,0.88,0
6046247,SANTA CLARA,APTITUD COMMUNITY ACADEMY AT GOSS,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,64,0,0,0,0
6046122,SANTA CLARA,BEN PAINTER ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,78,1,1.28,0,0
6046239,SANTA CLARA,CESAR CHAVEZ ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,81,0,0,0,0
6046130,SANTA CLARA,CLYDE ARBUCKLE ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,59,0,0,0,0
6046155,SANTA CLARA,DONALD J. MEYER ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,82,0,0,0,0
6046189,SANTA CLARA,HORACE CURETON ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,94,1,1.06,0,1.06
107748,SANTA CLARA,LEARNING IN AN URBAN COMMUNITY WITH HIGH ACHIEVEMENT -L.U.C.H.A.-,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,42,0,0,0,0
6046213,SANTA CLARA,LINDA VISTA ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,124,0,0,0,0
6046221,SANTA CLARA,LYNDALE ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,79,0,0,0,0
6046254,SANTA CLARA,MILLARD MCCOLLAM ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,89,0,0,0,0
6046270,SANTA CLARA,O. S. HUBBARD ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,63,0,0,0,0
6046304,SANTA CLARA,SAN ANTONIO ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,66,0,0,0,0
6046312,SANTA CLARA,SYLVIA CASSELL ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,81,0,0,0,0
6046320,SANTA CLARA,THOMAS P. RYAN ELEMENTARY,PUBLIC,ALUM ROCK UNION ELEMENTARY,SAN JOSE,64,0,0,0,0
6095335,SANTA CLARA,BROOKTREE ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,73,0,0,0,0
6089288,SANTA CLARA,CHERRYWOOD ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,77,0,0,0,0
6046361,SANTA CLARA,LANEVIEW ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,70,3,2.86,0,0
6095343,SANTA CLARA,MAJESTIC WAY ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,70,1,1.43,0,0
6046379,SANTA CLARA,NOBLE ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,81,1,1.23,0,0
6046387,SANTA CLARA,NORTHWOOD ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,90,0,0,0,0
6067177,SANTA CLARA,RUSKIN ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,94,0,0,0,0
6095350,SANTA CLARA,SUMMERDALE ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,84,0,0,0,0
6046403,SANTA CLARA,TOYON ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,49,0,0,0,0
6093041,SANTA CLARA,VINCI PARK ELEMENTARY,PUBLIC,BERRYESSA UNION ELEMENTARY,SAN JOSE,103,0,0,0,0
6046411,SANTA CLARA,BAGBY ELEMENTARY,PUBLIC,CAMBRIAN,SAN JOSE,95,0,0,4.21,0
6046445,SANTA CLARA,FAMMATRE ELEMENTARY,PUBLIC,CAMBRIAN,SAN JOSE,152,4,3.95,0.66,0
6046452,SANTA CLARA,FARNHAM CHARTER,PUBLIC,CAMBRIAN,SAN JOSE,78,0,0,1.28,0
6046494,SANTA CLARA,SARTORETTE CHARTER,PUBLIC,CAMBRIAN,SAN JOSE,75,3,2.67,1.33,2.67
